field.nmbr;registr.code;Species;reads;Identity;Phylum;Class;Order;Family;Genus;Type
S-UPG90-15;NBC.LAB.5453f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;14;79.938;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;66;79.938;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;7;79.938;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;19;79.938;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;31;79.938;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG82-rf3;NBC.LAB.5470c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;49;80;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;10;80.124;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;63;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG91-rf1;NBC.LAB.5464a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;151;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf2;NBC.LAB.5466a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;1504;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf2;NBC.LAB.5466b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;531;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf2;NBC.LAB.5466c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;1560;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf2;NBC.LAB.5466d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;2012;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf2;NBC.LAB.5466e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;192;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-12;NBC.LAB.5452g;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;47;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-12;NBC.LAB.5452a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;6;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-12;NBC.LAB.5452b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;8;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-12;NBC.LAB.5452d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;7;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;8;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;9;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;24;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;15;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453g;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;21;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG91-rf1;NBC.LAB.5454d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;6;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG91-rf1;NBC.LAB.5454c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;5;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG91-rf1;NBC.LAB.5454e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;20;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG91-rf1;NBC.LAB.5454a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;12;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG91-rf1;NBC.LAB.5454b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;13;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG91-rf1;NBC.LAB.5454f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;47;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf2;NBC.LAB.5456e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;27;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf2;NBC.LAB.5456b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;26;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf2;NBC.LAB.5456d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;14;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf2;NBC.LAB.5456c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;17;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf2;NBC.LAB.5456a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;23;80.247;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;28;80.864;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;37;80.864;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;12;80.864;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf3;NBC.LAB.5467b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;20;81.173;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-12;NBC.LAB.5452g;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;42;81.308;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;52;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;46;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf3;NBC.LAB.5467a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;20;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf3;NBC.LAB.5467b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;50;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf3;NBC.LAB.5467d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;147;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG82-rf3;NBC.LAB.5470b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;12;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG82-rf3;NBC.LAB.5470c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;16;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG82-rf2;NBC.LAB.5459f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;33;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG82-rf2;NBC.LAB.5459b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;8;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG82-rf2;NBC.LAB.5459e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;8;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG82-rf2;NBC.LAB.5459c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;18;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG82-rf2;NBC.LAB.5459d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;6;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;32;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf3;NBC.LAB.5457e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;13;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf3;NBC.LAB.5457b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;9;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf3;NBC.LAB.5457c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;5;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf3;NBC.LAB.5457a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;11;81.481;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;7;81.79;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;6;81.79;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;759;81.79;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG92-rf3;NBC.LAB.5467a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;423;81.79;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG82-rf3;NBC.LAB.5470b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;64;81.79;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-12;NBC.LAB.5452g;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;14;81.79;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;17;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;1681;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;108;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;6;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG82-rf3;NBC.LAB.5470b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;58;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;6;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;9;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;9;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;108;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf1;NBC.LAB.5455e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;36;82.099;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;64;82.407;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG82-rf3;NBC.LAB.5470b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;340;82.407;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG82-rf2;NBC.LAB.5459d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;12;82.407;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG91-rf1;NBC.LAB.5454e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;6;82.407;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-06;NBC.LAB.5461a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;16;83.333;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;10;83.333;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;6;83.333;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;5;83.333;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-06;NBC.LAB.5461a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;19;83.642;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-06;NBC.LAB.5461b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;20;83.642;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;14;83.642;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;10;83.642;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf1;NBC.LAB.5455g;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;15;83.901;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;389;83.951;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;154;83.951;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG91-rf1;NBC.LAB.5464c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;82;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;5;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;5;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf1;NBC.LAB.5455g;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;35;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf1;NBC.LAB.5455d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;17;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf1;NBC.LAB.5455c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;22;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf1;NBC.LAB.5455c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;5;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf1;NBC.LAB.5455d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;11;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf1;NBC.LAB.5455e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;36;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG92-rf1;NBC.LAB.5455g;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;19;84.211;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-12;NBC.LAB.5452e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;21;91.925;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;40;95;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463b;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;204;95.312;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;234;95.312;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;57;95.312;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-15;NBC.LAB.5463f;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;396;95.312;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;5;95.312;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453e;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;7;95.312;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-12;NBC.LAB.5462a;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;97;99.381;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-12;NBC.LAB.5452c;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;9;99.689;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-06;NBC.LAB.5451d;Psammophaga_sp._19260_&_Psammophaga_sp._19296_&_Psammophaga_sp2;61;99.689;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453g;Psammophaga_sp1_19298;9;75.254;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453e;Psammophaga_sp1_19298;7;75.254;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
E-UPG90-12;NBC.LAB.5462d;Psammophaga_sp1_19298;1715;78.114;Foraminifera;Monothalamids;Clade-E;Clade-E;Psammophaga;other_foram
S-UPG90-15;NBC.LAB.5453g;Rosalina_sp._17595;643;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453d;Rosalina_sp._17595;439;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453e;Rosalina_sp._17595;231;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453f;Rosalina_sp._17595;417;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453b;Rosalina_sp._17595;105;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453c;Rosalina_sp._17595;374;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453a;Rosalina_sp._17595;72;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-06;NBC.LAB.5451d;Rosalina_sp._17595;474;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-06;NBC.LAB.5451e;Rosalina_sp._17595;312;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-06;NBC.LAB.5451b;Rosalina_sp._17595;69;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-06;NBC.LAB.5451a;Rosalina_sp._17595;24;92.812;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
E-UPG90-12;NBC.LAB.5462c;Rosalina_sp._17595;190;94.006;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
E-UPG90-15;NBC.LAB.5463c;Rosalina_sp._17595;150;94.006;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453g;Rosalina_sp._17595;33;94.006;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453d;Rosalina_sp._17595;22;94.006;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453e;Rosalina_sp._17595;25;94.006;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453f;Rosalina_sp._17595;18;94.006;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-15;NBC.LAB.5453c;Rosalina_sp._17595;18;94.006;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-06;NBC.LAB.5451a;Rosalina_sp._17595;8;94.006;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG90-06;NBC.LAB.5451b;Rosalina_sp._17595;14;94.006;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
E-UPG91-rf1;NBC.LAB.5464b;Rosalina_sp._17595;148;94.427;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
E-UPG91-rf1;NBC.LAB.5464c;Rosalina_sp._17595;130;94.427;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
S-UPG91-rf1;NBC.LAB.5454f;Rosalina_sp._17595;15;94.427;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
E-UPG90-06;NBC.LAB.5461d;Rosalina_sp._17595;119;94.737;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
E-UPG90-06;NBC.LAB.5461d;Rosalina_sp._17595;24;95.046;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
E-UPG92-rf3;NBC.LAB.5467c;Rosalina_sp._17595;3223;95.046;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
E-UPG92-rf3;NBC.LAB.5467c;Rosalina_sp._17595;463;95.046;Foraminifera;Globothalamea;Rotaliida;Rosalinidae;Rosalina;other_foram
